reclon,reclat,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-78.81538252,42.95170134,0,1,4272,209.6024253,2020/10/15 23:10:12+00,,,,,,,,,,,,,,,,,,,,,
-78.81535098,42.95168331,0,1,4273,210.3394358,2020/10/15 23:10:14+00,,,,,,,,,,,,,,,,,,,,,
-78.81532445,42.95166271,0,1,4274,210.3086328,2020/10/15 23:10:16+00,,,,,,,,,,,,,,,,,,,,,
-78.81530972,42.9516431,0,1,4275,209.8802973,2020/10/15 23:10:18+00,,,,,,,,,,,,,,,,,,,,,
-78.81528168,42.95162005,0,1,4276,210.0049473,2020/10/15 23:10:20+00,,,,,,,,,,,,,,,,,,,,,
-78.81525706,42.95160004,0,1,4277,209.7927424,2020/10/15 23:10:22+00,,,,,,,,,,,,,,,,,,,,,
-78.81522104,42.95158252,0,1,4278,209.9716757,2020/10/15 23:10:24+00,,,,,,,,,,,,,,,,,,,,,
-78.81519798,42.95157499,0,1,4279,210.2333821,2020/10/15 23:10:25+00,,,,,,,,,,,,,,,,,,,,,
-78.81518177,42.95155717,0,1,4280,210.0943446,2020/10/15 23:10:27+00,,,,,,,,,,,,,,,,,,,,,
-78.81515876,42.95153298,0,1,4281,211.00339,2020/10/15 23:10:29+00,,,,,,,,,,,,,,,,,,,,,
-78.81513412,42.9515163,0,1,4282,209.6752,2020/10/15 23:10:31+00,,,,,,,,,,,,,,,,,,,,,
-78.81509921,42.95150724,0,1,4283,209.8380196,2020/10/15 23:10:33+00,,,,,,,,,,,,,,,,,,,,,
-78.81507144,42.95150724,0,1,4284,210.2560647,2020/10/15 23:10:35+00,,,,,,,,,,,,,,,,,,,,,
-78.81503603,42.9514982,0,1,4285,209.7875348,2020/10/15 23:10:37+00,,,,,,,,,,,,,,,,,,,,,
-78.81499093,42.95148982,0,1,4286,210.6845565,2020/10/15 23:10:39+00,,,,,,,,,,,,,,,,,,,,,
-78.81495894,42.95149092,0,1,4287,210.1603428,2020/10/15 23:10:41+00,,,,,,,,,,,,,,,,,,,,,
-78.81492773,42.9514757,0,1,4288,209.5566709,2020/10/15 23:10:43+00,,,,,,,,,,,,,,,,,,,,,
-78.81490127,42.9514619,0,1,4289,209.7321382,2020/10/15 23:10:45+00,,,,,,,,,,,,,,,,,,,,,
-78.81485591,42.95145884,0,1,4290,210.0605436,2020/10/15 23:10:48+00,,,,,,,,,,,,,,,,,,,,,
-78.81482847,42.95144851,0,1,4291,210.1992469,2020/10/15 23:10:50+00,,,,,,,,,,,,,,,,,,,,,
-78.81481058,42.95143394,0,1,4292,209.9672099,2020/10/15 23:10:53+00,,,,,,,,,,,,,,,,,,,,,
-78.81478899,42.95141647,0,1,4293,210.6029364,2020/10/15 23:10:54+00,,,,,,,,,,,,,,,,,,,,,
-78.81476843,42.95140464,0,1,4294,210.1833794,2020/10/15 23:10:55+00,,,,,,,,,,,,,,,,,,,,,
-78.81473046,42.95138601,0,1,4295,210.2422746,2020/10/15 23:10:57+00,,,,,,,,,,,,,,,,,,,,,
-78.81470349,42.95136069,0,1,4296,209.7308192,2020/10/15 23:10:59+00,,,,,,,,,,,,,,,,,,,,,
-78.81468353,42.9513341,0,1,4297,209.7629561,2020/10/15 23:11:01+00,,,,,,,,,,,,,,,,,,,,,
-78.81465925,42.95130747,0,1,4298,210.1422331,2020/10/15 23:11:03+00,,,,,,,,,,,,,,,,,,,,,
-78.81462038,42.95129204,0,1,4299,209.9238378,2020/10/15 23:11:05+00,,,,,,,,,,,,,,,,,,,,,
-78.81457466,42.95129039,0,1,4300,209.8500369,2020/10/15 23:11:07+00,,,,,,,,,,,,,,,,,,,,,
-78.81453183,42.9512881,0,1,4301,210.1209906,2020/10/15 23:11:09+00,,,,,,,,,,,,,,,,,,,,,
-78.81449307,42.95128038,0,1,4302,209.9411873,2020/10/15 23:11:11+00,,,,,,,,,,,,,,,,,,,,,
-78.81445831,42.95127445,0,1,4303,209.6645615,2020/10/15 23:11:13+00,,,,,,,,,,,,,,,,,,,,,
-78.81443197,42.95125989,0,1,4304,209.2176738,2020/10/15 23:11:15+00,,,,,,,,,,,,,,,,,,,,,
-78.81440982,42.95125073,0,1,4305,209.5242931,2020/10/15 23:11:16+00,,,,,,,,,,,,,,,,,,,,,
-78.81437815,42.95123238,0,1,4306,209.7085551,2020/10/15 23:11:18+00,,,,,,,,,,,,,,,,,,,,,
-78.81433985,42.95123644,0,1,4307,208.871691,2020/10/15 23:11:20+00,,,,,,,,,,,,,,,,,,,,,
-78.81429969,42.95124079,0,1,4308,208.9108562,2020/10/15 23:11:22+00,,,,,,,,,,,,,,,,,,,,,
-78.81426404,42.95124248,0,1,4309,209.7135651,2020/10/15 23:11:24+00,,,,,,,,,,,,,,,,,,,,,
-78.8142143,42.95124926,0,1,4310,210.2101591,2020/10/15 23:11:26+00,,,,,,,,,,,,,,,,,,,,,
-78.8141684,42.95124632,0,1,4311,209.4814001,2020/10/15 23:11:28+00,,,,,,,,,,,,,,,,,,,,,
-78.81412178,42.95125135,0,1,4312,209.5006351,2020/10/15 23:11:30+00,,,,,,,,,,,,,,,,,,,,,
-78.81408566,42.95125031,0,1,4313,209.915188,2020/10/15 23:11:32+00,,,,,,,,,,,,,,,,,,,,,
-78.81405758,42.95125476,0,1,4314,210.0281108,2020/10/15 23:11:34+00,,,,,,,,,,,,,,,,,,,,,
-78.81402014,42.9512544,0,1,4315,210.2196339,2020/10/15 23:11:36+00,,,,,,,,,,,,,,,,,,,,,
-78.81398181,42.95125308,0,1,4316,209.8813753,2020/10/15 23:11:38+00,,,,,,,,,,,,,,,,,,,,,
-78.81395626,42.95126032,0,1,4317,210.0456846,2020/10/15 23:11:40+00,,,,,,,,,,,,,,,,,,,,,
-78.81391444,42.9512536,0,1,4318,209.8546267,2020/10/15 23:11:42+00,,,,,,,,,,,,,,,,,,,,,
-78.81388037,42.95124287,0,1,4319,210.4306695,2020/10/15 23:11:45+00,,,,,,,,,,,,,,,,,,,,,
-78.8138709,42.95121644,0,1,4320,208.754226,2020/10/15 23:11:47+00,,,,,,,,,,,,,,,,,,,,,
-78.81387703,42.95119314,0,1,4321,209.0344564,2020/10/15 23:11:49+00,,,,,,,,,,,,,,,,,,,,,
-78.81387749,42.95116767,0,1,4322,209.5872315,2020/10/15 23:11:50+00,,,,,,,,,,,,,,,,,,,,,
-78.81387514,42.95113673,0,1,4323,209.0096888,2020/10/15 23:11:52+00,,,,,,,,,,,,,,,,,,,,,
-78.81387667,42.95111115,0,1,4324,209.6738797,2020/10/15 23:11:54+00,,,,,,,,,,,,,,,,,,,,,
-78.81387616,42.9510848,0,1,4325,210.2455406,2020/10/15 23:11:56+00,,,,,,,,,,,,,,,,,,,,,
-78.81388538,42.95106136,0,1,4326,209.9658465,2020/10/15 23:11:58+00,,,,,,,,,,,,,,,,,,,,,
-78.81388458,42.95102816,0,1,4327,210.0661814,2020/10/15 23:12:00+00,,,,,,,,,,,,,,,,,,,,,
-78.81388763,42.95100477,0,1,4328,209.679684,2020/10/15 23:12:02+00,,,,,,,,,,,,,,,,,,,,,
-78.81388431,42.95097556,0,1,4329,209.161276,2020/10/15 23:12:04+00,,,,,,,,,,,,,,,,,,,,,
-78.81389444,42.95094584,0,1,4330,209.394769,2020/10/15 23:12:06+00,,,,,,,,,,,,,,,,,,,,,
-78.81389161,42.95092419,0,1,4331,209.5112488,2020/10/15 23:12:07+00,,,,,,,,,,,,,,,,,,,,,
-78.81389005,42.95088693,0,1,4332,209.5662465,2020/10/15 23:12:09+00,,,,,,,,,,,,,,,,,,,,,
-78.81388517,42.95085962,0,1,4333,209.5680017,2020/10/15 23:12:11+00,,,,,,,,,,,,,,,,,,,,,
-78.81388177,42.95083214,0,1,4334,209.8492367,2020/10/15 23:12:13+00,,,,,,,,,,,,,,,,,,,,,
-78.81388454,42.95079851,0,1,4335,210.0636805,2020/10/15 23:12:15+00,,,,,,,,,,,,,,,,,,,,,
-78.81389339,42.95077884,0,1,4336,209.875783,2020/10/15 23:12:17+00,,,,,,,,,,,,,,,,,,,,,
-78.81389407,42.95074872,0,1,4337,209.9101638,2020/10/15 23:12:19+00,,,,,,,,,,,,,,,,,,,,,
-78.81389984,42.95072107,0,1,4338,209.689374,2020/10/15 23:12:21+00,,,,,,,,,,,,,,,,,,,,,
-78.81390031,42.950692,0,1,4339,210.0361947,2020/10/15 23:12:23+00,,,,,,,,,,,,,,,,,,,,,
-78.81390461,42.95066351,0,1,4340,209.9372927,2020/10/15 23:12:25+00,,,,,,,,,,,,,,,,,,,,,
-78.81391639,42.95063259,0,1,4341,209.5449444,2020/10/15 23:12:27+00,,,,,,,,,,,,,,,,,,,,,
-78.81391215,42.950605,0,1,4342,209.0078185,2020/10/15 23:12:29+00,,,,,,,,,,,,,,,,,,,,,
-78.81391008,42.95057933,0,1,4343,209.2984847,2020/10/15 23:12:31+00,,,,,,,,,,,,,,,,,,,,,
-78.81391248,42.95055713,0,1,4344,208.9474122,2020/10/15 23:12:33+00,,,,,,,,,,,,,,,,,,,,,
-78.81390217,42.95054043,0,1,4345,209.8953988,2020/10/15 23:12:34+00,,,,,,,,,,,,,,,,,,,,,
-78.81390117,42.95051481,0,1,4346,209.2732156,2020/10/15 23:12:36+00,,,,,,,,,,,,,,,,,,,,,
-78.81390606,42.95049703,0,1,4347,209.0164045,2020/10/15 23:12:37+00,,,,,,,,,,,,,,,,,,,,,
-78.81390501,42.95047254,0,1,4348,209.5116478,2020/10/15 23:12:39+00,,,,,,,,,,,,,,,,,,,,,
-78.8139149,42.9504424,0,1,4349,209.8992355,2020/10/15 23:12:41+00,,,,,,,,,,,,,,,,,,,,,
-78.81390159,42.95041659,0,1,4350,209.5476971,2020/10/15 23:12:42+00,,,,,,,,,,,,,,,,,,,,,
-78.81389607,42.95038819,0,1,4351,210.5911782,2020/10/15 23:12:44+00,,,,,,,,,,,,,,,,,,,,,
-78.81389254,42.95036417,0,1,4352,209.5558155,2020/10/15 23:12:46+00,,,,,,,,,,,,,,,,,,,,,
-78.81388946,42.95034567,0,1,4353,209.5612452,2020/10/15 23:12:47+00,,,,,,,,,,,,,,,,,,,,,
-78.81389267,42.95032555,0,1,4354,209.2200796,2020/10/15 23:12:49+00,,,,,,,,,,,,,,,,,,,,,
-78.81389845,42.95030039,0,1,4355,209.0880549,2020/10/15 23:12:51+00,,,,,,,,,,,,,,,,,,,,,
-78.81390076,42.95028048,0,1,4356,209.0454238,2020/10/15 23:12:53+00,,,,,,,,,,,,,,,,,,,,,
-78.81389665,42.950262,0,1,4357,209.239579,2020/10/15 23:12:54+00,,,,,,,,,,,,,,,,,,,,,
-78.81390031,42.9502344,0,1,4358,209.1513464,2020/10/15 23:12:56+00,,,,,,,,,,,,,,,,,,,,,
-78.81390017,42.95020593,0,1,4359,208.5800767,2020/10/15 23:12:58+00,,,,,,,,,,,,,,,,,,,,,
-78.81390423,42.95017025,0,1,4360,208.6792096,2020/10/15 23:13:00+00,,,,,,,,,,,,,,,,,,,,,
-78.81390542,42.95013961,0,1,4361,208.8785992,2020/10/15 23:13:02+00,,,,,,,,,,,,,,,,,,,,,
-78.81390283,42.95011246,0,1,4362,209.2458859,2020/10/15 23:13:04+00,,,,,,,,,,,,,,,,,,,,,
-78.81389891,42.95009219,0,1,4363,208.7172089,2020/10/15 23:13:05+00,,,,,,,,,,,,,,,,,,,,,
-78.81390152,42.9500655,0,1,4364,209.0539561,2020/10/15 23:13:07+00,,,,,,,,,,,,,,,,,,,,,
-78.81390813,42.95003896,0,1,4365,208.4027715,2020/10/15 23:13:09+00,,,,,,,,,,,,,,,,,,,,,
-78.81390856,42.95001625,0,1,4366,208.4167481,2020/10/15 23:13:11+00,,,,,,,,,,,,,,,,,,,,,
-78.81390671,42.9499887,0,1,4367,209.3086263,2020/10/15 23:13:13+00,,,,,,,,,,,,,,,,,,,,,
-78.81390195,42.94995873,0,1,4368,209.0244356,2020/10/15 23:13:15+00,,,,,,,,,,,,,,,,,,,,,
-78.81389737,42.94993917,0,1,4369,208.8735384,2020/10/15 23:13:17+00,,,,,,,,,,,,,,,,,,,,,
-78.81388859,42.94991391,0,1,4370,208.9409463,2020/10/15 23:13:19+00,,,,,,,,,,,,,,,,,,,,,
-78.81388773,42.94989133,0,1,4371,209.0053476,2020/10/15 23:13:20+00,,,,,,,,,,,,,,,,,,,,,
-78.8138848,42.94986724,0,1,4372,208.6600653,2020/10/15 23:13:22+00,,,,,,,,,,,,,,,,,,,,,
-78.81389803,42.94984894,0,1,4373,208.4725331,2020/10/15 23:13:24+00,,,,,,,,,,,,,,,,,,,,,
-78.81389332,42.94983008,0,1,4374,208.1265049,2020/10/15 23:13:25+00,,,,,,,,,,,,,,,,,,,,,
-78.81389339,42.94979593,0,1,4375,209.0642657,2020/10/15 23:13:28+00,,,,,,,,,,,,,,,,,,,,,
-78.81389948,42.94977598,0,1,4376,208.8363408,2020/10/15 23:13:29+00,,,,,,,,,,,,,,,,,,,,,
-78.81388796,42.94975475,0,1,4377,208.6612515,2020/10/15 23:13:31+00,,,,,,,,,,,,,,,,,,,,,
-78.81389661,42.94972339,0,1,4378,208.1544063,2020/10/15 23:13:33+00,,,,,,,,,,,,,,,,,,,,,
-78.81389188,42.94969817,0,1,4379,207.819135,2020/10/15 23:13:35+00,,,,,,,,,,,,,,,,,,,,,
-78.81389545,42.94967418,0,1,4380,208.4942892,2020/10/15 23:13:37+00,,,,,,,,,,,,,,,,,,,,,
-78.81388704,42.94965155,0,1,4381,208.1488503,2020/10/15 23:13:39+00,,,,,,,,,,,,,,,,,,,,,
-78.81387928,42.94962465,0,1,4382,208.4828114,2020/10/15 23:13:40+00,,,,,,,,,,,,,,,,,,,,,
-78.81386678,42.94959761,0,1,4383,208.4381893,2020/10/15 23:13:42+00,,,,,,,,,,,,,,,,,,,,,
-78.81386125,42.94957029,0,1,4384,208.5676707,2020/10/15 23:13:44+00,,,,,,,,,,,,,,,,,,,,,
-78.81386017,42.94954606,0,1,4385,208.6764851,2020/10/15 23:13:46+00,,,,,,,,,,,,,,,,,,,,,
-78.8138548,42.9495218,0,1,4386,208.3247682,2020/10/15 23:13:48+00,,,,,,,,,,,,,,,,,,,,,
-78.81385539,42.94949409,0,1,4387,207.9112376,2020/10/15 23:13:50+00,,,,,,,,,,,,,,,,,,,,,
-78.81385442,42.9494666,0,1,4388,208.3156619,2020/10/15 23:13:52+00,,,,,,,,,,,,,,,,,,,,,
-78.81384663,42.94943826,0,1,4389,208.4717837,2020/10/15 23:13:54+00,,,,,,,,,,,,,,,,,,,,,
-78.81384348,42.94941541,0,1,4390,208.2310335,2020/10/15 23:13:56+00,,,,,,,,,,,,,,,,,,,,,
-78.81383802,42.94938438,0,1,4391,209.0644486,2020/10/15 23:13:58+00,,,,,,,,,,,,,,,,,,,,,
-78.81384444,42.9493574,0,1,4392,208.7415065,2020/10/15 23:14:00+00,,,,,,,,,,,,,,,,,,,,,
-78.81382883,42.94933342,0,1,4393,207.7796541,2020/10/15 23:14:02+00,,,,,,,,,,,,,,,,,,,,,
-78.81382416,42.94930608,0,1,4394,208.8772969,2020/10/15 23:14:04+00,,,,,,,,,,,,,,,,,,,,,
-78.81382461,42.94928171,0,1,4395,208.768737,2020/10/15 23:14:05+00,,,,,,,,,,,,,,,,,,,,,
-78.81383283,42.94926352,0,1,4396,207.6688025,2020/10/15 23:14:06+00,,,,,,,,,,,,,,,,,,,,,
-78.81383373,42.94923507,0,1,4397,207.6773204,2020/10/15 23:14:08+00,,,,,,,,,,,,,,,,,,,,,
-78.81383964,42.94921223,0,1,4398,207.2254954,2020/10/15 23:14:10+00,,,,,,,,,,,,,,,,,,,,,
-78.81384786,42.94918735,0,1,4399,207.6733489,2020/10/15 23:14:12+00,,,,,,,,,,,,,,,,,,,,,
-78.81385792,42.94916179,0,1,4400,207.2421749,2020/10/15 23:14:14+00,,,,,,,,,,,,,,,,,,,,,
-78.81385674,42.94913393,0,1,4401,206.8085936,2020/10/15 23:14:16+00,,,,,,,,,,,,,,,,,,,,,
-78.81384608,42.94910964,0,1,4402,206.7530644,2020/10/15 23:14:18+00,,,,,,,,,,,,,,,,,,,,,
-78.81383847,42.9490845,0,1,4403,206.8503657,2020/10/15 23:14:22+00,,,,,,,,,,,,,,,,,,,,,
-78.81383629,42.94906378,0,1,4404,206.9610272,2020/10/15 23:14:24+00,,,,,,,,,,,,,,,,,,,,,
-78.81379987,42.94904997,0,1,4405,207.4710758,2020/10/15 23:14:26+00,,,,,,,,,,,,,,,,,,,,,
-78.81377248,42.94904448,0,1,4406,207.1182898,2020/10/15 23:14:27+00,,,,,,,,,,,,,,,,,,,,,
-78.81373422,42.94904051,0,1,4407,206.8846882,2020/10/15 23:14:28+00,,,,,,,,,,,,,,,,,,,,,
-78.81371433,42.94905116,0,1,4408,207.8216363,2020/10/15 23:14:29+00,,,,,,,,,,,,,,,,,,,,,
-78.81368957,42.9490584,0,1,4409,208.0838794,2020/10/15 23:14:30+00,,,,,,,,,,,,,,,,,,,,,
-78.8136633,42.94906575,0,1,4410,207.6990444,2020/10/15 23:14:31+00,,,,,,,,,,,,,,,,,,,,,
-78.81363837,42.94907086,0,1,4411,207.5455943,2020/10/15 23:14:32+00,,,,,,,,,,,,,,,,,,,,,
-78.81358823,42.94906639,0,1,4412,207.8281758,2020/10/15 23:14:34+00,,,,,,,,,,,,,,,,,,,,,
-78.81354535,42.9490574,0,1,4413,207.6208575,2020/10/15 23:14:36+00,,,,,,,,,,,,,,,,,,,,,
-78.81350039,42.94904803,0,1,4414,206.8427242,2020/10/15 23:14:38+00,,,,,,,,,,,,,,,,,,,,,
-78.81345997,42.94904726,0,1,4415,205.7179008,2020/10/15 23:14:40+00,,,,,,,,,,,,,,,,,,,,,
-78.81343855,42.94903756,0,1,4416,207.8509371,2020/10/15 23:14:41+00,,,,,,,,,,,,,,,,,,,,,
-78.81340611,42.94901756,0,1,4417,207.5453961,2020/10/15 23:14:43+00,,,,,,,,,,,,,,,,,,,,,
-78.81338388,42.94900471,0,1,4418,207.1019628,2020/10/15 23:14:44+00,,,,,,,,,,,,,,,,,,,,,
-78.81333876,42.949004,0,1,4419,206.7362235,2020/10/15 23:14:46+00,,,,,,,,,,,,,,,,,,,,,
-78.81329191,42.94900521,0,1,4420,206.5909244,2020/10/15 23:14:48+00,,,,,,,,,,,,,,,,,,,,,
-78.81324609,42.94900508,0,1,4421,206.7684115,2020/10/15 23:14:50+00,,,,,,,,,,,,,,,,,,,,,
-78.81322141,42.94900653,0,1,4422,207.2075137,2020/10/15 23:14:51+00,,,,,,,,,,,,,,,,,,,,,
-78.81317882,42.94900518,0,1,4423,208.0090555,2020/10/15 23:14:53+00,,,,,,,,,,,,,,,,,,,,,
-78.81314475,42.94900481,0,1,4424,208.8124797,2020/10/15 23:14:55+00,,,,,,,,,,,,,,,,,,,,,
-78.81311296,42.94899886,0,1,4425,208.3134717,2020/10/15 23:14:57+00,,,,,,,,,,,,,,,,,,,,,
-78.81307438,42.94899383,0,1,4426,208.3262073,2020/10/15 23:14:59+00,,,,,,,,,,,,,,,,,,,,,
-78.81303429,42.94898488,0,1,4427,208.2127371,2020/10/15 23:15:01+00,,,,,,,,,,,,,,,,,,,,,
-78.81299646,42.94899314,0,1,4428,207.9729101,2020/10/15 23:15:03+00,,,,,,,,,,,,,,,,,,,,,
-78.81296478,42.94900457,0,1,4429,207.9885712,2020/10/15 23:15:05+00,,,,,,,,,,,,,,,,,,,,,
-78.81292906,42.94900684,0,1,4430,207.2810829,2020/10/15 23:15:07+00,,,,,,,,,,,,,,,,,,,,,
-78.81288749,42.94900494,0,1,4431,208.2670131,2020/10/15 23:15:09+00,,,,,,,,,,,,,,,,,,,,,
-78.8128554,42.94900774,0,1,4432,208.324338,2020/10/15 23:15:11+00,,,,,,,,,,,,,,,,,,,,,
-78.81281309,42.94901247,0,1,4433,207.6440873,2020/10/15 23:15:13+00,,,,,,,,,,,,,,,,,,,,,
-78.81278204,42.94900352,0,1,4434,207.1085772,2020/10/15 23:15:14+00,,,,,,,,,,,,,,,,,,,,,
-78.81274568,42.94899978,0,1,4435,208.7314341,2020/10/15 23:15:16+00,,,,,,,,,,,,,,,,,,,,,
-78.81270987,42.94900073,0,1,4436,207.1995562,2020/10/15 23:15:18+00,,,,,,,,,,,,,,,,,,,,,
-78.81268437,42.94900156,0,1,4437,207.2301106,2020/10/15 23:15:19+00,,,,,,,,,,,,,,,,,,,,,
-78.81265443,42.9490041,0,1,4438,207.3541471,2020/10/15 23:15:21+00,,,,,,,,,,,,,,,,,,,,,
-78.81261257,42.94900804,0,1,4439,207.6017193,2020/10/15 23:15:23+00,,,,,,,,,,,,,,,,,,,,,
-78.81256639,42.94900871,0,1,4440,207.4971759,2020/10/15 23:15:25+00,,,,,,,,,,,,,,,,,,,,,
-78.81254031,42.94900704,0,1,4441,207.2148245,2020/10/15 23:15:26+00,,,,,,,,,,,,,,,,,,,,,
-78.81250778,42.94900969,0,1,4442,207.4411749,2020/10/15 23:15:28+00,,,,,,,,,,,,,,,,,,,,,
-78.81246887,42.949011,0,1,4443,207.45552,2020/10/15 23:15:30+00,,,,,,,,,,,,,,,,,,,,,
-78.81244341,42.94900913,0,1,4444,207.8327277,2020/10/15 23:15:31+00,,,,,,,,,,,,,,,,,,,,,
-78.81241317,42.94900893,0,1,4445,208.4506964,2020/10/15 23:15:33+00,,,,,,,,,,,,,,,,,,,,,
-78.8123879,42.94901038,0,1,4446,208.6245325,2020/10/15 23:15:34+00,,,,,,,,,,,,,,,,,,,,,
-78.812348,42.94900889,0,1,4447,207.5093864,2020/10/15 23:15:36+00,,,,,,,,,,,,,,,,,,,,,
-78.81231082,42.94900498,0,1,4448,207.9518065,2020/10/15 23:15:38+00,,,,,,,,,,,,,,,,,,,,,
-78.81228252,42.94900121,0,1,4449,207.8944779,2020/10/15 23:15:39+00,,,,,,,,,,,,,,,,,,,,,
-78.81224344,42.94900688,0,1,4450,207.8689661,2020/10/15 23:15:41+00,,,,,,,,,,,,,,,,,,,,,
-78.81220784,42.9490124,0,1,4451,207.8839792,2020/10/15 23:15:43+00,,,,,,,,,,,,,,,,,,,,,
-78.81217071,42.94900931,0,1,4452,207.8991575,2020/10/15 23:15:46+00,,,,,,,,,,,,,,,,,,,,,
-78.81213797,42.94901226,0,1,4453,207.6251143,2020/10/15 23:15:47+00,,,,,,,,,,,,,,,,,,,,,
-78.81211099,42.94901749,0,1,4454,207.3585475,2020/10/15 23:15:48+00,,,,,,,,,,,,,,,,,,,,,
-78.81207034,42.94901972,0,1,4455,207.6873424,2020/10/15 23:15:50+00,,,,,,,,,,,,,,,,,,,,,
-78.81204292,42.94901782,0,1,4456,207.80091,2020/10/15 23:15:51+00,,,,,,,,,,,,,,,,,,,,,
-78.81201013,42.94901577,0,1,4457,207.86532,2020/10/15 23:15:53+00,,,,,,,,,,,,,,,,,,,,,
-78.81197545,42.94901229,0,1,4458,208.0328279,2020/10/15 23:15:55+00,,,,,,,,,,,,,,,,,,,,,
-78.81193922,42.94901029,0,1,4459,207.499182,2020/10/15 23:15:57+00,,,,,,,,,,,,,,,,,,,,,
-78.81189397,42.94900785,0,1,4460,207.7700658,2020/10/15 23:15:59+00,,,,,,,,,,,,,,,,,,,,,
-78.8118613,42.9490084,0,1,4461,207.4802006,2020/10/15 23:16:01+00,,,,,,,,,,,,,,,,,,,,,
-78.81182585,42.94900467,0,1,4462,208.0738418,2020/10/15 23:16:03+00,,,,,,,,,,,,,,,,,,,,,
-78.81177967,42.94900672,0,1,4463,207.7302437,2020/10/15 23:16:05+00,,,,,,,,,,,,,,,,,,,,,
-78.81174403,42.94900447,0,1,4464,207.5319744,2020/10/15 23:16:07+00,,,,,,,,,,,,,,,,,,,,,
-78.81170057,42.94900664,0,1,4465,208.207412,2020/10/15 23:16:09+00,,,,,,,,,,,,,,,,,,,,,
-78.81165966,42.94900602,0,1,4466,207.433672,2020/10/15 23:16:11+00,,,,,,,,,,,,,,,,,,,,,
-78.81163515,42.94900246,0,1,4467,207.8364269,2020/10/15 23:16:12+00,,,,,,,,,,,,,,,,,,,,,
-78.81159746,42.94900308,0,1,4468,207.2909139,2020/10/15 23:16:14+00,,,,,,,,,,,,,,,,,,,,,
-78.81157465,42.94899622,0,1,4469,207.6047702,2020/10/15 23:16:15+00,,,,,,,,,,,,,,,,,,,,,
-78.81155273,42.94898548,0,1,4470,207.2273136,2020/10/15 23:16:16+00,,,,,,,,,,,,,,,,,,,,,
-78.8115303,42.94897264,0,1,4471,207.7303902,2020/10/15 23:16:17+00,,,,,,,,,,,,,,,,,,,,,
-78.81149244,42.94898067,0,1,4472,208.3173194,2020/10/15 23:16:19+00,,,,,,,,,,,,,,,,,,,,,
-78.81145178,42.94900144,0,1,4473,208.1894792,2020/10/15 23:16:21+00,,,,,,,,,,,,,,,,,,,,,
-78.81142475,42.94899998,0,1,4474,206.160372,2020/10/15 23:16:23+00,,,,,,,,,,,,,,,,,,,,,
-78.81139727,42.94900063,0,1,4475,204.8278693,2020/10/15 23:16:25+00,,,,,,,,,,,,,,,,,,,,,
-78.81134795,42.9490026,0,1,4476,207.8526573,2020/10/15 23:16:27+00,,,,,,,,,,,,,,,,,,,,,
-78.81132924,42.94898466,0,1,4477,208.4764588,2020/10/15 23:16:29+00,,,,,,,,,,,,,,,,,,,,,
-78.81129011,42.94898238,0,1,4478,207.8151724,2020/10/15 23:16:31+00,,,,,,,,,,,,,,,,,,,,,
-78.81126376,42.94898297,0,1,4479,207.7720543,2020/10/15 23:16:32+00,,,,,,,,,,,,,,,,,,,,,
-78.81123684,42.94898757,0,1,4480,207.7437719,2020/10/15 23:16:33+00,,,,,,,,,,,,,,,,,,,,,
-78.81120809,42.94898566,0,1,4481,208.2853886,2020/10/15 23:16:35+00,,,,,,,,,,,,,,,,,,,,,
-78.81117994,42.94898713,0,1,4482,208.2075058,2020/10/15 23:16:37+00,,,,,,,,,,,,,,,,,,,,,
-78.81114706,42.94899626,0,1,4483,207.7270731,2020/10/15 23:16:39+00,,,,,,,,,,,,,,,,,,,,,
-78.81110994,42.94899815,0,1,4484,207.248348,2020/10/15 23:16:41+00,,,,,,,,,,,,,,,,,,,,,
-78.81106891,42.94899934,0,1,4485,207.7253995,2020/10/15 23:16:43+00,,,,,,,,,,,,,,,,,,,,,
-78.81102192,42.94899813,0,1,4486,208.11751,2020/10/15 23:16:45+00,,,,,,,,,,,,,,,,,,,,,
-78.8109929,42.9489983,0,1,4487,207.8480311,2020/10/15 23:16:47+00,,,,,,,,,,,,,,,,,,,,,
-78.81095772,42.94899573,0,1,4488,207.5207116,2020/10/15 23:16:49+00,,,,,,,,,,,,,,,,,,,,,
-78.81092278,42.94899894,0,1,4489,208.4842073,2020/10/15 23:16:51+00,,,,,,,,,,,,,,,,,,,,,
-78.81088592,42.94899714,0,1,4490,206.4082675,2020/10/15 23:16:54+00,,,,,,,,,,,,,,,,,,,,,
-78.81086153,42.94899532,0,1,4491,206.4067426,2020/10/15 23:16:56+00,,,,,,,,,,,,,,,,,,,,,
-78.81082542,42.94898918,0,1,4492,208.3498658,2020/10/15 23:16:58+00,,,,,,,,,,,,,,,,,,,,,
-78.81079247,42.94899311,0,1,4493,207.8950197,2020/10/15 23:17:00+00,,,,,,,,,,,,,,,,,,,,,
-78.81076786,42.94899621,0,1,4494,207.6293822,2020/10/15 23:17:02+00,,,,,,,,,,,,,,,,,,,,,
-78.81073108,42.94899431,0,1,4495,207.6485557,2020/10/15 23:17:04+00,,,,,,,,,,,,,,,,,,,,,
